plant_type,geohash6,geohash8,latin_name,family,optimal_temperature,optimal_humidity,optimal_soil_ph,water_requirements_mm_per_week,sunlight_requirements_hours_per_day
Chickpeas,u8k10p,u8k10ptk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pts,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pty,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10ptz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv0,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv1,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv4,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pv9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pve,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvh,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvs,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pvz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px0,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px1,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px4,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10px9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxe,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxh,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxs,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pxz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz0,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz1,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz4,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pz9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pze,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzh,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzs,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pzz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10p7z,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pfy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pfz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg4,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pg9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pge,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgh,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgs,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pgz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pk9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pke,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkh,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkk,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pks,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkt,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pku,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pky,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10p,u8k10pkz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc0,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc1,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc4,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc5,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc6,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc7,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc8,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qc9,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcb,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcc,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcd,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qce,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcf,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcg,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qch,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcj,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qck,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcm,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcn,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcp,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcq,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcr,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcs,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qct,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcu,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcv,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcw,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcx,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcy,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qcz,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qg0,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qg1,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qg2,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
Chickpeas,u8k10q,u8k10qg3,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
